569,法雷奥专用雨刮004,汽车用品,副,副,569,,1.0000,178.0000,178.0000,380.0000,380.0000
570,法雷奥专用雨刮021,汽车用品,副,副,570,,1.0000,160.0000,160.0000,280.0000,280.0000
571,法雷奥专用雨刮476,汽车用品,副,副,571,,0.0000,0.0000,130.0000,280.0000,280.0000
572,360全景行车记录仪+导航,汽车用品,套,套,572,,0.0000,0.0000,3500.0000,4800.0000,4800.0000
573,脚踏板,汽车用品,个,个,573,,0.0000,0.0000,400.0000,1000.0000,1000.0000
574,合正专车专用记录仪,汽车用品,,个,574,,0.0000,0.0000,580.0000,1180.0000,1180.0000
575,合正通用记录仪,汽车用品,,个,575,,0.0000,0.0000,480.0000,1080.0000,1080.0000
576,多功能清洁剂,耗材,桶,桶,576,,0.0000,0.0000,800.0000,0.0000,0.0000
577,杰柏油,耗材,桶,桶,577,,0.0000,0.0000,120.0000,0.0000,0.0000
578,专车专用电踏板,汽车用品,套,套,578,,0.0000,0.0000,3800.0000,8800.0000,8800.0000
579,隐藏式行车记录仪,汽车用品,个,个,579,,0.0000,0.0000,280.0000,980.0000,980.0000
580,玻璃台布,耗材,张,张,580,,0.0000,0.0000,13.0000,0.0000,0.0000
581,天幕防爆膜后档A70,汽车用品,个,个,581,,0.0000,0.0000,400.0000,800.0000,800.0000
582,奔驰保厂电池,维修配件,个,个,582,,0.0000,0.0000,1800.0000,2800.0000,2800.0000
583,钢色球支架,汽车用品,个,个,583,,18.0000,360.0000,20.0000,58.0000,58.0000
584,金色球支架,汽车用品,个,个,584,,6.0000,144.0000,24.0000,68.0000,68.0000
585,水管,耗材,条,条,585,,0.0000,0.0000,198.0000,0.0000,0.0000
586,水管接头,耗材,个,个,586,,0.0000,0.0000,10.0000,0.0000,0.0000
587,壁扇,设备,个,个,587,,6.0000,660.0000,110.0000,0.0000,0.0000
588,威固G20,汽车用品,张,张,588,,0.0000,0.0000,0.0000,0.0000,0.0000
589,广告招牌,耗材,个,个,589,,0.0000,0.0000,550.0000,0.0000,0.0000
590,丽影隐藏式记录仪,汽车用品,个,个,590,,0.0000,0.0000,700.0000,1180.0000,1180.0000
591,精品,汽车用品,个,个,591,,-1.0000,0.0000,0.0000,0.0000,0.0000
592,威固H25,汽车用品,,张,592,,0.0000,0.0000,0.0000,0.0000,0.0000
593,披肩按摩器精品,汽车用品,个,个,593,,0.0000,0.0000,0.0000,168.0000,168.0000
594,充电宝精品,精品,个,个,594,,0.0000,0.0000,0.0000,98.0000,98.0000
595,玻璃升降器开关,维修配件,个,个,595,,0.0000,0.0000,80.0000,300.0000,300.0000
596,维修配件,维修配件,个,个,596,,0.0000,0.0000,35.0000,0.0000,0.0000
597,天幕侧挡SQ28,汽车用品,张,张,597,,0.0000,0.0000,500.0000,0.0000,0.0000
598,铁将军胎压T301,汽车用品,套,套,598,,1.0000,730.0000,730.0000,1580.0000,1580.0000
599,普通手机支架,精品,个,个,599,,-1.0000,0.0000,0.0000,68.0000,68.0000
600,柏油,耗材,桶,桶,600,,0.0000,0.0000,170.0000,0.0000,0.0000
601,表板蜡,耗材,箱,桶,601,,0.0000,0.0000,120.0000,0.0000,0.0000
602,底盘座,耗材,个,个,602,,0.0000,0.0000,35.0000,0.0000,0.0000
603,玻璃刮,固定资产,个,个,603,,4.0000,86.0000,21.5000,0.0000,0.0000
604,电视机主板,办公用品,个,个,604,,0.0000,0.0000,0.0000,0.0000,0.0000
605,甲醛检测器,固定资产,个,个,605,,1.0000,376.0000,376.0000,0.0000,0.0000
606,雨刮精,美容用品,支,支,606,,0.0000,0.0000,1.0000,0.0000,0.0000
607,空调清洗剂,汽车用品,套,套,607,,0.0000,0.0000,98.0000,380.0000,380.0000
608,A+空调深度清洗套装,美容用品,,套,608,,25.0000,2450.0000,98.0000,480.0000,480.0000
609,威保仕燃烧室除碳剂,保养用品,红,瓶,609,,-1.0000,0.0000,0.0000,68.0000,68.0000
610,威保仕喷油嘴清洁剂,保养用品,,瓶,610,,-1.0000,0.0000,0.0000,68.0000,68.0000
611,威保仕进气阀门除垢剂,保养用品,,瓶,611,,-1.0000,0.0000,0.0000,68.0000,68.0000
612,美容工具,固定资产,套,套,612,,1.0000,0.0000,0.0000,0.0000,0.0000
613,玩具车,精品,个,个,613,,0.0000,0.0000,138.0000,268.0000,268.0000
614,美光D17001,耗材,桶,套,614,,1.0000,300.0000,300.0000,0.0000,0.0000
615,空调刷,耗材,个,个,615,,2.0000,0.0000,0.0000,0.0000,0.0000
616,起亚行车记录仪,汽车用品,个,个,616,,0.0000,0.0000,1900.0000,2980.0000,2980.0000
617,雷达,汽车用品,个,个,617,,0.0000,0.0000,350.0000,650.0000,650.0000
618,平板充电线,耗材,条,条,618,,0.0000,0.0000,0.0000,0.0000,0.0000
合计,,,,,合计,,-361.66,102055.38
