430	风尚优雅座垫	套	其它	汽车用品	专车专用		套	默认仓库	0.0000	2880.0000	0.0000	1440.0000	0.0000	0.0000	
431	法雷奥优选无骨雨刮片26寸	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	180.0000	360.0000	36.0000	72.0000	288.0000	
432	洗车液	桶	其它	耗材	其它系列		桶	默认仓库	0.0000	0.0000	0.0000	350.0000	0.0000	0.0000	
433	车载沉香香炉	套	其它	汽车用品	通用系列		套	默认仓库	5.0000	680.0000	3400.0000	370.0000	1850.0000	1550.0000	
434	紫砂沉香香炉	套	其它	汽车用品	通用系列		套	默认仓库	1.0000	680.0000	680.0000	370.0000	370.0000	310.0000	
435	白瓷沉香香炉	套	其它	汽车用品	通用系列		套	默认仓库	1.0000	680.0000	680.0000	370.0000	370.0000	310.0000	
436	轮胎蜡	套	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	260.0000	0.0000	0.0000	
437	米其林285/40ZR19	条	米其林	维修配件	通用系列		条	默认仓库	-1.0000	3000.0000	-3000.0000	2200.0000	-2200.0000	-800.0000	
438	瓦尔塔H7-110LFH	个	瓦尔塔	汽车用品	通用系列		个	默认仓库	0.0000	2200.0000	0.0000	1180.0000	0.0000	0.0000	
439	邓禄普轮胎255/40R19	条	邓禄普	维修配件	专车专用		条	默认仓库	0.0000	2580.0000	0.0000	1530.0000	0.0000	0.0000	
440	3214三坊纯棉汽车四季垫纯色系列咖啡色	套	其它	汽车用品	通用系列		套	默认仓库	1.0000	2280.0000	2280.0000	1368.0000	1368.0000	912.0000	
441	洗衣机	台	其它	固定资产	通用系列		台	默认仓库	2.0000	0.0000	0.0000	500.0000	1000.0000	-1000.0000	
442	门板翻新	个	其它	快修用品	通用系列		个	默认仓库	0.0000	600.0000	0.0000	350.0000	0.0000	0.0000	
443	倍耐力245/50R18	条	倍耐力	维修配件	通用系列		条	默认仓库	0.0000	2000.0000	0.0000	1200.0000	0.0000	0.0000	
444	倍耐力275/45R18	条	倍耐力	维修配件	通用系列		条	默认仓库	0.0000	2300.0000	0.0000	1320.0000	0.0000	0.0000	
445	空调出风口	个	其它	维修配件	通用系列		个	默认仓库	0.0000	2000.0000	0.0000	750.0000	0.0000	0.0000	
446	美光D10801	桶	其它	耗材	通用系列		桶	默认仓库	1.0000	0.0000	0.0000	168.0000	168.0000	-168.0000	
447	美光M20501	桶	美光	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	480.0000	0.0000	0.0000	
448	红外线摄像头	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	180.0000	180.0000	80.0000	80.0000	100.0000	
449	8511记忆棉颈枕米色	个	美孚	汽车用品	通用系列		个	默认仓库	0.0000	198.0000	0.0000	118.8000	0.0000	0.0000	
450	8517记忆棉颈枕灰色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.0000	236.0000	160.0000	
451	8516记忆棉颈枕黑色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.8000	237.6000	158.4000	
452	8518记忆棉颈枕咖啡色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.8000	237.6000	158.4000	
453	8515记忆棉颈枕红色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.0000	236.0000	160.0000	
454	8611波点颈枕红+白	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.0000	236.0000	160.0000	
455	8612波点颈枕黑+白	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	198.0000	198.0000	118.8000	118.8000	79.2000	
456	8613波点颈棉米+咖啡	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	198.0000	396.0000	118.8000	237.6000	158.4000	
457	8521腰枕米色	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	348.0000	0.0000	208.8000	0.0000	0.0000	
458	8527腰垫灰色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
459	8526腰垫黑色	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	348.0000	0.0000	208.8000	0.0000	0.0000	
460	8528腰垫咖啡色	个	米其林	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
461	8525腰垫红色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
462	8621腰垫红+白	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	348.0000	0.0000	208.8000	0.0000	0.0000	
463	8622腰垫黑+白	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	348.0000	0.0000	208.8000	0.0000	0.0000	
464	8623波点腰垫米+咖啡色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
465	8621波点腰垫红+白色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
466	8622波点腰垫黑+白色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	348.0000	348.0000	208.8000	208.8000	139.2000	
467	5132拼皮方向盘套灰色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	268.0000	268.0000	160.8000	160.8000	107.2000	
468	5133拼皮方向盘套黑色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	268.0000	536.0000	160.8000	321.6000	214.4000	
469	5134拼皮方向盘套咖啡色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	268.0000	536.0000	160.8000	321.6000	214.4000	
470	5135拼皮方向盘套红色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	268.0000	268.0000	160.8000	160.8000	107.2000	
471	拼皮方向盘红白波点色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	268.0000	268.0000	160.8000	160.8000	107.2000	
472	5142方向盘套黑白波点	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	268.0000	536.0000	160.8000	321.6000	214.4000	
473	5143方向盘套米啡波点	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	268.0000	536.0000	160.8000	321.6000	214.4000	
474	3321空调被波点红+白	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	498.0000	498.0000	298.8000	298.8000	199.2000	
475	3322空调被波点黑+白	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	498.0000	498.0000	298.8000	298.8000	199.2000	
476	3323空调被波点米+啡	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	498.0000	498.0000	298.8000	298.8000	199.2000	
477	3331空调被苏格兰米色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	498.0000	498.0000	298.8000	298.8000	199.2000	
478	3332空调被苏格兰黑色	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	498.0000	498.0000	298.8000	298.8000	199.2000	
479	3222四季垫波点黑+白色	套	其它	汽车用品	通用系列		套	默认仓库	1.0000	2280.0000	2280.0000	1368.0000	1368.0000	912.0000	
480	3213四季垫黑色	套	其它	汽车用品	通用系列		套	默认仓库	0.0000	2280.0000	0.0000	1368.0000	0.0000	0.0000	
481	8526纯棉腰垫黑色	个	其它	汽车用品	通用系列		个	默认仓库	2.0000	348.0000	696.0000	208.8000	417.6000	278.4000	
482	美孚银装4L	支	美孚	保养用品	通用系列		支	默认仓库	0.0000	580.0000	0.0000	394.0000	0.0000	0.0000	
483	嘉实多极护4L	支	其它	保养用品	通用系列		支	默认仓库	2.0000	680.0000	1360.0000	445.0000	890.0000	470.0000	
484	嘉实多极护1L	支	其它	保养用品	通用系列		支	默认仓库	1.0000	180.0000	180.0000	126.0000	126.0000	54.0000	
485	嘉实多磁护4L	支	其它	保养用品	通用系列		支	默认仓库	2.0000	280.0000	560.0000	285.0000	570.0000	-10.0000	
486	嘉实多磁护1L	支	其它	保养用品	通用系列		支	默认仓库	2.0000	160.0000	320.0000	80.0000	160.0000	160.0000	
487	快驰4L	支	其它	保养用品	通用系列		支	默认仓库	0.0000	0.0000	0.0000	90.0000	0.0000	0.0000	
488	W01313122-36	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1569.0000	0.0000	784.5000	0.0000	0.0000	
489	W01322741-02	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2039.0000	0.0000	1019.5000	0.0000	0.0000	
490	C120509-1JAT	个	其它	个人用品	通用系列		个	默认仓库	0.0000	528.0000	0.0000	264.0000	0.0000	0.0000	
491	C120509-2JAT	个	其它	个人用品	通用系列		个	默认仓库	0.0000	438.0000	0.0000	219.0000	0.0000	0.0000	
492	C120509-3JAT	个	其它	个人用品	通用系列		个	默认仓库	0.0000	438.0000	0.0000	219.0000	0.0000	0.0000	
493	C120618-1JTC	个	其它	个人用品	通用系列		个	默认仓库	0.0000	558.0000	0.0000	279.0000	0.0000	0.0000	
494	C120618-2JTC	个	其它	个人用品	通用系列		个	默认仓库	0.0000	438.0000	0.0000	219.0000	0.0000	0.0000	
495	C120618-3JTC	个	其它	个人用品	通用系列		个	默认仓库	0.0000	438.0000	0.0000	219.0000	0.0000	0.0000	
496	C120687-1FZF	个	其它	个人用品	通用系列		个	默认仓库	0.0000	598.0000	0.0000	299.0000	0.0000	0.0000	
497	C120687-2FZF	个	其它	个人用品	通用系列		个	默认仓库	0.0000	528.0000	0.0000	264.0000	0.0000	0.0000	
498	C120687-3FZF	个	其它	个人用品	通用系列		个	默认仓库	0.0000	528.0000	0.0000	264.0000	0.0000	0.0000	
499	C120913-1AFL	个	其它	个人用品	通用系列		个	默认仓库	0.0000	558.0000	0.0000	279.0000	0.0000	0.0000	
500	C-618682X-1DK	个	其它	个人用品	通用系列		个	默认仓库	0.0000	428.0000	0.0000	214.0000	0.0000	0.0000	
501	C-618683A-13DK	个	其它	个人用品	通用系列		个	默认仓库	0.0000	458.0000	0.0000	229.0000	0.0000	0.0000	
502	C220931-2PHS	个	其它	个人用品	通用系列		个	默认仓库	0.0000	538.0000	0.0000	269.0000	0.0000	0.0000	
503	CB07-CX336045-108	个	其它	个人用品	通用系列		个	默认仓库	0.0000	588.0000	0.0000	294.0000	0.0000	0.0000	
504	CB33B-E932349-408	个	其它	个人用品	通用系列		个	默认仓库	0.0000	938.0000	0.0000	469.0000	0.0000	0.0000	
505	CB33B-E9281092-308	个	其它	个人用品	通用系列		个	默认仓库	0.0000	998.0000	0.0000	499.0000	0.0000	0.0000	
506	CB33B-E9051708-309	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1498.0000	0.0000	749.0000	0.0000	0.0000	
507	SC0008-1170-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	680.0000	0.0000	340.0000	0.0000	0.0000	
508	LC1190-1142-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	780.0000	0.0000	390.0000	0.0000	0.0000	
509	LC1152-1141-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	680.0000	0.0000	340.0000	0.0000	0.0000	
510	LC1138-197-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	780.0000	0.0000	390.0000	0.0000	0.0000	
511	LC1207-1142-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	680.0000	0.0000	340.0000	0.0000	0.0000	
512	LC1045-197-01	个	其它	个人用品	通用系列		个	默认仓库	0.0000	880.0000	0.0000	440.0000	0.0000	0.0000	
513	LC1173-3141-04	个	其它	个人用品	通用系列		个	默认仓库	0.0000	580.0000	0.0000	290.0000	0.0000	0.0000	
514	LC1152-5141-03	个	其它	个人用品	通用系列		个	默认仓库	0.0000	480.0000	0.0000	240.0000	0.0000	0.0000	
515	CDGZ3209-009A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1380.0000	0.0000	690.0000	0.0000	0.0000	
516	CDGZ3209-010A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1380.0000	0.0000	690.0000	0.0000	0.0000	
517	CDGZ3003-338A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1080.0000	0.0000	540.0000	0.0000	0.0000	
518	CDGZ3012-008A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2680.0000	0.0000	1340.0000	0.0000	0.0000	
519	CDGZ3012-007A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2680.0000	0.0000	1340.0000	0.0000	0.0000	
520	CD013-006L-3	个	其它	个人用品	通用系列		个	默认仓库	0.0000	658.0000	0.0000	329.0000	0.0000	0.0000	
521	CD3015-041B-10	个	其它	个人用品	通用系列		个	默认仓库	0.0000	448.0000	0.0000	224.0000	0.0000	0.0000	
522	C320603-1FAT	个	其它	个人用品	通用系列		个	默认仓库	0.0000	158.0000	0.0000	79.0000	0.0000	0.0000	
523	C111092-7JAT	个	其它	个人用品	通用系列		个	默认仓库	0.0000	218.0000	0.0000	109.0000	0.0000	0.0000	
524	D120333-5A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	438.0000	0.0000	219.0000	0.0000	0.0000	
525	D220218-5A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	328.0000	0.0000	164.0000	0.0000	0.0000	
526	D3206565-5A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	428.0000	0.0000	214.0000	0.0000	0.0000	
527	D120722-5B	个	其它	个人用品	通用系列		个	默认仓库	0.0000	478.0000	0.0000	239.0000	0.0000	0.0000	
528	CD9113-242B	个	米其林	个人用品	通用系列		个	默认仓库	0.0000	580.0000	0.0000	290.0000	0.0000	0.0000	
529	CDGZ8207-334C	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1280.0000	0.0000	640.0000	0.0000	0.0000	
530	CD83-023J	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2580.0000	0.0000	1290.0000	0.0000	0.0000	
531	CDGZ8309-171C	个	其它	个人用品	通用系列		个	默认仓库	0.0000	938.0000	0.0000	469.0000	0.0000	0.0000	
532	CDGZ8304-169C	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1188.0000	0.0000	594.0000	0.0000	0.0000	
533	CD8301-001B	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2180.0000	0.0000	1090.0000	0.0000	0.0000	
534	CDGZ1014-351A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2980.0000	0.0000	1490.0000	0.0000	0.0000	
535	CDGZ1002-271C	个	米其林	个人用品	通用系列		个	默认仓库	0.0000	2980.0000	0.0000	1490.0000	0.0000	0.0000	
536	CD1001-122A-11	个	其它	个人用品	通用系列		个	默认仓库	0.0000	3180.0000	0.0000	1590.0000	0.0000	0.0000	
537	CB33B-E9051708-209	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1798.0000	0.0000	899.0000	0.0000	0.0000	
538	LG0055-266-03	个	其它	个人用品	通用系列		个	默认仓库	0.0000	1680.0000	0.0000	840.0000	0.0000	0.0000	
539	CD6007-029C-15	个	其它	个人用品	通用系列		个	默认仓库	0.0000	2980.0000	0.0000	1490.0000	0.0000	0.0000	
540	TCJ-TF32A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	598.0000	0.0000	358.8000	0.0000	0.0000	
541	TE-TC181A	个	其它	个人用品	通用系列		个	默认仓库	0.0000	397.0000	0.0000	238.2000	0.0000	0.0000	
542	TCJ-F16E	个	其它	个人用品	通用系列		个	默认仓库	0.0000	698.0000	0.0000	418.8000	0.0000	0.0000	
543	CB-S15	个	其它	个人用品	通用系列		个	默认仓库	0.0000	458.0000	0.0000	284.8000	0.0000	0.0000	
544	CB-Z37	个	其它	个人用品	通用系列		个	默认仓库	0.0000	328.0000	0.0000	196.8000	0.0000	0.0000	
545	沥青水	桶	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	165.0000	0.0000	0.0000	
546	香薰瓶	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	205.0000	0.0000	0.0000	
547	香薰水	瓶	其它	耗材	通用系列		瓶	默认仓库	0.0000	0.0000	0.0000	94.9100	0.0000	0.0000	
548	瓦尔塔H6-72L-T2M	个	瓦尔塔	维修配件	通用系列		个	默认仓库	1.0000	980.0000	980.0000	503.0000	503.0000	477.0000	
549	吸尘机扁咀	个	其它	耗材	通用系列		个	默认仓库	10.0000	0.0000	0.0000	5.0000	50.0000	-50.0000	
550	强生花洒	个	其它	固定资产	通用系列		个	默认仓库	8.0000	0.0000	0.0000	75.0000	600.0000	-600.0000	
551	空调滤	个	其它	维修配件	通用系列		个	默认仓库	0.0000	100.0000	0.0000	25.0000	0.0000	0.0000	
552	内饰净化护理套装	套	其它	美容用品	通用系列		套	默认仓库	2.0000	0.0000	0.0000	128.0000	256.0000	-256.0000	
553	法雷奥优选雨刮24寸	个	其它	汽车用品	通用系列		24	默认仓库	4.0000	118.0000	472.0000	36.0000	144.0000	328.0000	
554	法雷奥优选无骨雨刮28寸	个	其它	汽车用品	通用系列		28	默认仓库	1.0000	120.0000	120.0000	36.0000	36.0000	84.0000	
555	法雷奥优静无骨雨刮24寸	个	其它	汽车用品	通用系列		24	默认仓库	0.0000	180.0000	0.0000	64.0000	0.0000	0.0000	
556	瓦尔塔D26-70-L-T2-M	个	瓦尔塔	汽车用品	通用系列		个	默认仓库	0.0000	880.0000	0.0000	480.0000	0.0000	0.0000	
557	瓦尔塔D26-70-R-T2-M	个	瓦尔塔	汽车用品	通用系列		个	默认仓库	1.0000	880.0000	880.0000	480.0000	480.0000	400.0000	
558	瓦尔塔G86-55-R-T2-M	个	其它	汽车用品	通用系列		个	默认仓库	1.0000	800.0000	800.0000	430.0000	430.0000	370.0000	
559	瓦尔塔H5-60-L-T2-M	个	瓦尔塔	汽车用品	通用系列		个	默认仓库	0.0000	890.0000	0.0000	460.0000	0.0000	0.0000	
560	瓦尔塔B24-45-L-T1-M	个	瓦尔塔	汽车用品	通用系列		个	默认仓库	1.0000	680.0000	680.0000	320.0000	320.0000	360.0000	
561	固特异轮胎	条	固特异	维修配件	通用系列		条	默认仓库	0.0000	0.0000	0.0000	630.0000	0.0000	0.0000	
562	3211纯色系列米色A套餐	套	其它	汽车用品	通用系列		套	默认仓库	1.0000	2280.0000	2280.0000	1368.0000	1368.0000	912.0000	
563	钢铃	个	其它	维修配件	通用系列		个	默认仓库	0.0000	0.0000	0.0000	285.0000	0.0000	0.0000	
564	挡泥板	副	其它	维修配件	通用系列		副	默认仓库	0.0000	80.0000	0.0000	20.0000	0.0000	0.0000	
565	扁拖车绳	条	其它	汽车用品	通用系列		条	默认仓库	0.0000	100.0000	0.0000	25.0000	0.0000	0.0000	
566	彩旗杆	支	其它	耗材	通用系列		支	默认仓库	0.0000	0.0000	0.0000	38.0000	0.0000	0.0000	
567	磨术擦	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	2.8000	0.0000	0.0000	
568	法雷奥专用雨刮694寸	副	其它	汽车用品	专车专用		副	默认仓库	1.0000	280.0000	280.0000	150.0000	150.0000	130.0000	
569	法雷奥专用雨刮004	副	其它	汽车用品	专车专用		副	默认仓库	1.0000	380.0000	380.0000	178.0000	178.0000	202.0000	
570	法雷奥专用雨刮021	副	其它	汽车用品	专车专用		副	默认仓库	1.0000	280.0000	280.0000	160.0000	160.0000	120.0000	
571	法雷奥专用雨刮476	副	其它	汽车用品	专车专用		副	默认仓库	0.0000	280.0000	0.0000	130.0000	0.0000	0.0000	
572	360全景行车记录仪+导航	套	其它	汽车用品	专车专用		套	默认仓库	0.0000	4800.0000	0.0000	3500.0000	0.0000	0.0000	
573	脚踏板	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	1000.0000	0.0000	400.0000	0.0000	0.0000	
574	合正专车专用记录仪	个	其它	汽车用品	专车专用			默认仓库	0.0000	1180.0000	0.0000	580.0000	0.0000	0.0000	
575	合正通用记录仪	个	其它	汽车用品	通用系列			默认仓库	0.0000	1080.0000	0.0000	480.0000	0.0000	0.0000	
576	多功能清洁剂	桶	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	800.0000	0.0000	0.0000	
577	杰柏油	桶	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	120.0000	0.0000	0.0000	
578	专车专用电踏板	套	其它	汽车用品	专车专用		套	默认仓库	0.0000	8800.0000	0.0000	3800.0000	0.0000	0.0000	
579	隐藏式行车记录仪	个	其它	汽车用品	专车专用		个	默认仓库	0.0000	980.0000	0.0000	280.0000	0.0000	0.0000	
580	玻璃台布	张	其它	耗材	通用系列		张	默认仓库	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	
581	天幕防爆膜后档A70	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	800.0000	0.0000	400.0000	0.0000	0.0000	
582	奔驰保厂电池	个	其它	维修配件	专车专用		个	默认仓库	0.0000	2800.0000	0.0000	1800.0000	0.0000	0.0000	
583	钢色球支架	个	其它	汽车用品	通用系列		个	默认仓库	18.0000	58.0000	1044.0000	20.0000	360.0000	684.0000	
584	金色球支架	个	其它	汽车用品	通用系列		个	默认仓库	6.0000	68.0000	408.0000	24.0000	144.0000	264.0000	
585	水管	条	其它	耗材	通用系列		条	默认仓库	0.0000	0.0000	0.0000	198.0000	0.0000	0.0000	
586	水管接头	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	
587	壁扇	个	其它	设备	通用系列		个	默认仓库	6.0000	0.0000	0.0000	110.0000	660.0000	-660.0000	
588	威固G20	张	威固	汽车用品	通用系列		张	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
589	广告招牌	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	550.0000	0.0000	0.0000	
590	丽影隐藏式记录仪	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	1180.0000	0.0000	700.0000	0.0000	0.0000	
591	精品	个	其它	汽车用品	通用系列		个	默认仓库	-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
592	威固H25	张	威固	汽车用品	通用系列			默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
593	披肩按摩器精品	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	168.0000	0.0000	0.0000	0.0000	0.0000	
594	充电宝精品	个	其它	精品	通用系列		个	默认仓库	0.0000	98.0000	0.0000	0.0000	0.0000	0.0000	
595	玻璃升降器开关	个	其它	维修配件	专车专用		个	默认仓库	0.0000	300.0000	0.0000	80.0000	0.0000	0.0000	
596	维修配件	个	其它	维修配件	通用系列		个	默认仓库	0.0000	0.0000	0.0000	35.0000	0.0000	0.0000	
597	天幕侧挡SQ28	张	威固	汽车用品	通用系列		张	默认仓库	0.0000	0.0000	0.0000	500.0000	0.0000	0.0000	
598	铁将军胎压T301	套	铁将军	汽车用品	通用系列		套	默认仓库	1.0000	1580.0000	1580.0000	730.0000	730.0000	850.0000	
599	普通手机支架	个	其它	精品	通用系列		个	默认仓库	-1.0000	68.0000	-68.0000	0.0000	0.0000	-68.0000	
600	柏油	桶	其它	耗材	通用系列		桶	默认仓库	0.0000	0.0000	0.0000	170.0000	0.0000	0.0000	
601	表板蜡	桶	其它	耗材	通用系列		箱	默认仓库	0.0000	0.0000	0.0000	120.0000	0.0000	0.0000	
602	底盘座	个	其它	耗材	通用系列		个	默认仓库	0.0000	0.0000	0.0000	35.0000	0.0000	0.0000	
603	玻璃刮	个	其它	固定资产	通用系列		个	默认仓库	4.0000	0.0000	0.0000	21.5000	86.0000	-86.0000	
604	电视机主板	个	其它	办公用品	通用系列		个	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
605	甲醛检测器	个	其它	固定资产	通用系列		个	默认仓库	1.0000	0.0000	0.0000	376.0000	376.0000	-376.0000	
606	雨刮精	支	其它	美容用品	通用系列		支	默认仓库	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	
607	空调清洗剂	套	其它	汽车用品	通用系列		套	默认仓库	0.0000	380.0000	0.0000	98.0000	0.0000	0.0000	
608	A+空调深度清洗套装	套	其它	美容用品	通用系列			默认仓库	25.0000	480.0000	12000.0000	98.0000	2450.0000	9550.0000	
609	威保仕燃烧室除碳剂	瓶	其它	保养用品	通用系列		红	默认仓库	-1.0000	68.0000	-68.0000	0.0000	0.0000	-68.0000	
610	威保仕喷油嘴清洁剂	瓶	其它	保养用品	通用系列			默认仓库	-1.0000	68.0000	-68.0000	0.0000	0.0000	-68.0000	
611	威保仕进气阀门除垢剂	瓶	其它	保养用品	通用系列			默认仓库	-1.0000	68.0000	-68.0000	0.0000	0.0000	-68.0000	
612	美容工具	套	其它	固定资产	通用系列		套	默认仓库	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
613	玩具车	个	其它	精品	通用系列		个	默认仓库	0.0000	268.0000	0.0000	138.0000	0.0000	0.0000	
614	美光D17001	套	美光	耗材	通用系列		桶	默认仓库	1.0000	0.0000	0.0000	300.0000	300.0000	-300.0000	
615	空调刷	个	其它	耗材	通用系列		个	默认仓库	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
616	起亚行车记录仪	个	其它	汽车用品	专车专用		个	默认仓库	0.0000	2980.0000	0.0000	1900.0000	0.0000	0.0000	
617	雷达	个	其它	汽车用品	通用系列		个	默认仓库	0.0000	650.0000	0.0000	350.0000	0.0000	0.0000	
618	平板充电线	条	其它	耗材	通用系列		条	默认仓库	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
